标题,链接,价格,作者,出版时间,评论数,简介
Python自然语言处理 Python自然语言处理的权威之作,http://product.dangdang.com/23503127.html,¥80.30,Steven Bird,2014-07-01,Python自然语言处理方面的权威之作 快速了解一些概念及基本工作原理的必读 提供丰富英文语料库和代码，方便练习 从输入法联想提示（predictive text）、email过滤到自动文本汇总、机器翻译，大量的语言相关的技术都离不开自然语言处理的支持，而这本书提供了自然语言处理的入门指南。通过本书，你将学到如何编写能处理大量非结构化文本的Python程序。你可以访问具有丰富标注的、涵盖了语言学各种数据结构的数据集，而且你将学习分析书面文档的内容以及结构的主要算法。 通过大量的例子和练习，本书将帮助你： 从非结构化文本中提取信息，无论是猜测主题还是识别 命名实体 ； 分析文本的语言学结构，包括语法和语义分析； 访问流行的语言学数据集，包括WordNet和treebanks； 整合从语言学到人工智能等多个领域的技术。
你也能看得懂的Python算法书,http://product.dangdang.com/25579993.html,¥54.50,王硕 等,2018-11-01,很资深：凝聚 4 位作者 10 年编程经验，带你领悟算法的精髓 很有趣：全书采用生动风趣的语言，让算法不再难学 很实战：全书包括 36 个实例， 9 大类算法，很有实战价值 很图解：对每种算法，都给出了图解说明，保证一学就会
Python快乐编程基础入门（21世纪高等学校计算机专业实用规划教材） 取材广泛，内容新颖，有很强的理论性、应用性与系统性。,http://product.dangdang.com/27921598.html,¥34.70,千锋教育高教产品研发部,2019-08-01,内容全面、操作步骤清晰直观、实用性强，注重实践环节的同时还注重开阔思维和拓展视野，提升学习者各方面的能力。
趣学Python编程 python基础教程指南，python核心编程实例指导，对wxpython数据库充分的讲解，无需任何计算机基础知识，轻松有趣地掌握Python编程，不可错过的编程实践宝典！,http://product.dangdang.com/23426467.html,¥40.60,Jason Briggs,2014-03-01,Python是一种强大并通俗易懂的编程语言，而且它易学又好用！但是关于学习Python语言的书大多很枯燥无趣，读起来没什么乐趣。本书把你带入一个鲜活的Python编程世界。作者Jason R. Briggs将带领你用独特的（往往很好玩的）示例程序带你学习基础知识。每章后面都配有编程练习来帮助训练思维并加强理解。在本书的*后部分，你将编写两个完整的游戏：一个经典弹球游戏的复制品，以及一个能在平台上跳跃、有动画及更多效果的《火柴人逃生》游戏。 当你完成这个编程之旅后，你将学到： ● 使用列表、元组和字典等基本数据结构； ● 用函数和模块来组织以并重用代码； ● 使用循环和条件语句等控制结构； ● 用Python 的海龟模块来画形状和图案； ● 用tkinter 来创建游戏、动画以及其他画面效果。 为什么这本书也能给读者带来乐趣？
Python从入门到精通,http://product.dangdang.com/25535707.html,¥54.30,明日科技 著,2018-10-01
Python爬虫技术――深入理解原理、技术与开发 网红技术专家！JetBrains大中华区市场部经理赵磊作序！超过300个实战案例，10万行源代码，22个综合实战项目，海量学习资料！,http://product.dangdang.com/28510027.html,¥61.40,李宁,2020-01-01,JetBrains大中华区市场部经理赵磊作序！超过300个实战案例，10万行源代码，22个综合实战项目，海量学习资料，1000套中英文简历模板。全书内容涵盖： 李宁 私房菜谱 ? Python爬虫基础知识 ? Python网络库 ? Python解析库 ? Python数据存储 ? Python异步数据抓取 ? Python移动App数据抓取 ? Python可见即可爬 ? Python Scrapy实战 ? Python项目实战 李宁 实战项目 ? 抓取小说目录与正文 ? 抓取豆瓣网图书榜单 ? 抓取房屋租赁信息 ? 抓取豆瓣网音乐排行榜 ? 抓取百度网站图片搜索中的图片 ? 抓取QQ空间说说 ? 可视化爬虫抓取和分析当当网图书评论
Python 黑帽子：黑客与渗透测试编程之道 安全畅销书《Python灰帽子》同作者姊妹篇 知道创宇余弦、腾讯胡珀及Keen、蓝莲花等知名黑客战队联合作序盛赞,http://product.dangdang.com/23754436.html,¥43.40,Justin Seitz（贾斯汀・塞茨） 著，孙松柏 李聪 润秋 译,2015-08-01,适读人群 ：本书适合有一定编程基础的安全爱好者、计算机从业人员阅读，特别是对正在学习计算机安全专业，立志从事计算机安全行业，成为渗透测试人员的人来说，这本书更是不可多得的参考。 当你需要开发强大有效的黑客工具时，Python是绝大多数安全分析人员的上佳之选；当遭遇危及安全的攻击时，编写强大工具的能力不可或缺。本书是Justin Seitz新作，它将向你揭示Python的黑暗面 编写网络嗅探工具、操控数据包、感染虚拟主机、制作隐蔽木马等。此外，本书通过技术探讨和解决富于启发性问题，还向你揭示如何扩展攻击能力和如何编写自己的攻击代码。 使用GitHub创建命令控制型木马 检测沙盒和自动化恶意软件任务，例如键盘记录和截屏 使用创新型的进程控制技术进行Windows权限提升 使用激进式的内存取证技
Python编程之美：最佳实践指南 被众多实践验证过的技巧、经验大全；Python安装、配置和使用的实践手册，事半功倍写出高质量的代码。兼顾Python 3.0。众多大咖好评！,http://product.dangdang.com/25336768.html,¥82.20,（美）Kenneth Reitz（肯尼思・赖茨），Tanya Schlusser（坦尼娅・胥卢瑟）,2018-08-01,本书由Python社区的大神Kenneth Reitz发起并组织编写，由社区数百名开发者集体奉献。*的特色在于，近乎完整地总结了在Python编程中会用到的各种实践技巧和经验，涵盖众多主流的应用场景，并告诉你如何提高效率、避免踩坑、编写高质量的代码。 本书涉及开发环境和部署、编写符合Pythonic品味的代码、各应用场景下主流的Python解决方案、学习资源推荐等多个方面，有足够的广度也有合适的深度。不仅如此，书中还分享了阅读代码的思路、方法和技巧，告诉你为什么这么设计 并清晰地呈现了项目结构图，有极强的学习价值。 它就像一位导师，从你步入Python编程开发的大门时起，便详细地告诉你哪些应该做，哪些不应该做以及为什么这样选择，如何做技术选型、各自的优缺点 让你在零起步的基础上，便能安心地、迅速地上手实践。 本书不仅适合初学者入门，也适
Python项目案例开发从入门到实战――爬虫、游戏和机器学习 600分钟视频讲解，案例涉及爬虫、游戏、机器学习、深度学习,http://product.dangdang.com/26436548.html,¥54.30,郑秋生、夏敏捷、宋宝卫、李娟,2018-12-05,本书案例具有实用性，如校园网搜索引擎、小小翻译器、抓取百度图片这些爬虫案例略加修改可以应用实际项目中；还有通过微信通信协议开发微信机器人，机器学习的文本分类、基于卷积神经网络的手写体识别等案例，另外是一些大家耳熟能详的游戏案例，比如连连看、推箱子、中国象棋、网络五子棋、两人麻将、人物拼图和飞机大战游戏等，让你对枯燥的Python语言学习充满乐趣
跟我一起玩Python编程(共2册):教孩子快速掌握编程技巧 一本实用又有趣的Python编程上路书，中小学生计算机课智能创新教育体系参考读本。乐博乐博机器人创始人兼CEO侯景刚倾情作序，北京机器人大赛总裁判长刘明非等真诚推荐给孩子,http://product.dangdang.com/28488756.html,¥70.60,李珊,2019-09-01,★推荐1. 时下正流行 当下正流行的少儿编程语言众多，而Python就是众多语言中比较有趣又容易掌握的语言。 ★推荐2. 上手门槛低 只要你对Python编程有兴趣，接受过编程启蒙，很快就可上手。 ★推荐3. 专业性操作性强 作者计算机专业知识背景，过万小时线上及线下授课经验，多次带领学员获得国内外相关赛事大奖。书中配有完整的Python语言学习方案，通过示例讲解教学内容，随堂练习 配套答案检验学习效果，实战练习提升操作能力，游戏开发培养研发能力。 ★推荐4. 大能联袂推荐 乐博乐博机器人创始人兼CEO侯景刚倾情作序；北京机器人大赛总裁判长刘明非、中国大数据应用联盟人工智能专家委员会主任刘鹏、北京大学王选计算机研究所副教授高良才、乐博乐博机器人联合创始人周炜联袂推荐。 ★推荐5. 丰富的学习资源 扫描二维码可以重复观看视频讲
Python金融大数据分析 详解使用Python分析处理金融大数据 金融应用开发领域从业人员参考书 学习Python编程入门基础教程 成为数据分析高手,http://product.dangdang.com/23814720.html,¥89.30,（德）希尔皮斯科 著，姚军 译,2015-12-01
Python3爬虫实战：数据清洗、数据分析与可视化 Python3爬虫实战、数据清洗、数据分析、可视化、从入门到精通,http://product.dangdang.com/27931341.html,¥47.20,姚良,2019-10-01,1．从零开始，适合新手学习对于只有代码入门基础的新手来说，看文档学习使用工具是十分困难的一件事。因为对代码的不理解、没有编程思维，看文档简直就像是在看天书。另外大部分的新文档都是英文版的，国内的中文文档都是翻译过来的，在翻译过程中容易产生偏差。而本书基础知识篇中，从各官方文档中直接整理出爬虫爬取需要用到的部分。没有繁杂��唆的文字，用简单的语言告诉你学习的重点知识，让你快速上手爬虫。在实战阶段，详细介绍每一个步骤，便于理解，让你也能靠自己写出爬虫。 2．实例丰富，解决各种爬虫问题网上很多爬虫的各种教程，大部分都是爬取豆瓣电影、招聘网站职位进行分析。本书实战项目挑选的都是网上少有人爬取的网站，让你可以学习到各式各样的爬取方式。 3．站得更高，设计自己的产品本书除了教你如何爬取网站外，
